1611,"SANDUMA","Sandur Manganese & Iron Ores Limited","SANDUMA.NS"
1612,"SANGAMIND","Sangam (India) Limited","SANGAMIND.NS"
1613,"SANGHIIND","Sanghi Industries Limited","SANGHIIND.NS"
1614,"SANGHVIMOV","Sanghvi Movers Limited","SANGHVIMOV.NS"
1615,"SANGINITA","Sanginita Chemicals Limited","SANGINITA.NS"
1616,"SANOFI","Sanofi India Limited","SANOFI.NS"
1617,"SANOFICONR","Sanofi Consumer Healthcare India Limited","SANOFICONR.NS"
1618,"SANSERA","Sansera Engineering Limited","SANSERA.NS"
1619,"SANSTAR","Sanstar Limited","SANSTAR.NS"
1620,"SANWARIA","Sanwaria Consumer Limited","SANWARIA.NS"
1621,"SAPPHIRE","Sapphire Foods India Limited","SAPPHIRE.NS"
1622,"SARDAEN","Sarda Energy & Minerals Limited","SARDAEN.NS"
1623,"SAREGAMA","Saregama India Limited","SAREGAMA.NS"
1624,"SARLAPOLY","Sarla Performance Fibers Limited","SARLAPOLY.NS"
1625,"SARVESHWAR","Sarveshwar Foods Limited","SARVESHWAR.NS"
1626,"SASKEN","Sasken Technologies Limited","SASKEN.NS"
1627,"SASTASUNDR","Sastasundar Ventures Limited","SASTASUNDR.NS"
1628,"SATIA","Satia Industries Limited","SATIA.NS"
1629,"SATIN","Satin Creditcare Network Limited","SATIN.NS"
1630,"SATINDLTD","Sat Industries Limited","SATINDLTD.NS"
1631,"SAURASHCEM","Saurashtra Cement Limited","SAURASHCEM.NS"
1632,"SBC","SBC Exports Limited","SBC.NS"
1633,"SBCL","Shivalik Bimetal Controls Limited","SBCL.NS"
1634,"SBFC","SBFC Finance Limited","SBFC.NS"
1635,"SBGLP","Suratwwala Business Group Limited","SBGLP.NS"
1636,"SBICARD","SBI Cards and Payment Services Limited","SBICARD.NS"
1637,"SBILIFE","SBI Life Insurance Company Limited","SBILIFE.NS"
1638,"SBIN","State Bank of India","SBIN.NS"
1639,"SCHAEFFLER","Schaeffler India Limited","SCHAEFFLER.NS"
1640,"SCHAND","S Chand And Company Limited","SCHAND.NS"
1641,"SCHNEIDER","Schneider Electric Infrastructure Limited","SCHNEIDER.NS"
1642,"SCI","Shipping Corporation Of India Limited","SCI.NS"
1643,"SCILAL","Shipping Corporation of India Land and Assets Limited","SCILAL.NS"
1644,"SCPL","Sheetal Cool Products Limited","SCPL.NS"
1645,"SDBL","Som Distilleries & Breweries Limited","SDBL.NS"
1646,"SEAMECLTD","Seamec Limited","SEAMECLTD.NS"
1647,"SECMARK","SecMark Consultancy Limited","SECMARK.NS"
1648,"SECURKLOUD","SECUREKLOUD TECHNOLOGIES LIMITED","SECURKLOUD.NS"
1649,"SEJALLTD","Sejal Glass Limited","SEJALLTD.NS"
1650,"SELAN","Selan Exploration Technology Limited","SELAN.NS"
1651,"SELMC","SEL Manufacturing Company Limited","SELMC.NS"
1652,"SEMAC","SEMAC CONSULTANTS LIMITED","SEMAC.NS"
1653,"SENCO","Senco Gold Limited","SENCO.NS"
1654,"SENORES","Senores Pharmaceuticals Limited","SENORES.NS"
1655,"SEPC","SEPC Limited","SEPC.NS"
1656,"SEQUENT","Sequent Scientific Limited","SEQUENT.NS"
1657,"SERVOTECH","Servotech Renewable Power System Limited","SERVOTECH.NS"
1658,"SESHAPAPER","Seshasayee Paper and Boards Limited","SESHAPAPER.NS"
1659,"SETCO","Setco Automotive Limited","SETCO.NS"
1660,"SETUINFRA","Setubandhan Infrastructure Limited","SETUINFRA.NS"
1661,"SFL","Sheela Foam Limited","SFL.NS"
1662,"SGIL","Synergy Green Industries Limited","SGIL.NS"
1663,"SGL","STL Global Limited","SGL.NS"
1664,"SGLTL","Standard Glass Lining Technology Limited","SGLTL.NS"
1665,"SHAH","Shah Metacorp Limited","SHAH.NS"
1666,"SHAHALLOYS","Shah Alloys Limited","SHAHALLOYS.NS"
1667,"SHAILY","Shaily Engineering Plastics Limited","SHAILY.NS"
1668,"SHAKTIPUMP","Shakti Pumps (India) Limited","SHAKTIPUMP.NS"
1669,"SHALBY","Shalby Limited","SHALBY.NS"
1670,"SHALPAINTS","Shalimar Paints Limited","SHALPAINTS.NS"
1671,"SHANKARA","Shankara Building Products Limited","SHANKARA.NS"
1672,"SHANTI","Shanti Overseas (India) Limited","SHANTI.NS"
1673,"SHANTIGEAR","Shanthi Gears Limited","SHANTIGEAR.NS"
1674,"SHARDACROP","Sharda Cropchem Limited","SHARDACROP.NS"
1675,"SHARDAMOTR","Sharda Motor Industries Limited","SHARDAMOTR.NS"
1676,"SHAREINDIA","Share India Securities Limited","SHAREINDIA.NS"
1677,"SHEKHAWATI","Shekhawati Industries Limited","SHEKHAWATI.NS"
1678,"SHEMAROO","Shemaroo Entertainment Limited","SHEMAROO.NS"
1679,"SHILPAMED","Shilpa Medicare Limited","SHILPAMED.NS"
1680,"SHIVALIK","Shivalik Rasayan Limited","SHIVALIK.NS"
1681,"SHIVAMAUTO","Shivam Autotech Limited","SHIVAMAUTO.NS"
1682,"SHIVAMILLS","Shiva Mills Limited","SHIVAMILLS.NS"
1683,"SHIVATEX","Shiva Texyarn Limited","SHIVATEX.NS"
1684,"SHK","S H Kelkar and Company Limited","SHK.NS"
1685,"SHOPERSTOP","Shoppers Stop Limited","SHOPERSTOP.NS"
1686,"SHRADHA","Shradha Infraprojects Limited","SHRADHA.NS"
1687,"SHREDIGCEM","Shree Digvijay Cement Co.Ltd","SHREDIGCEM.NS"
1688,"SHREECEM","SHREE CEMENT LIMITED","SHREECEM.NS"
1689,"SHREEPUSHK","Shree Pushkar Chemicals & Fertilisers Limited","SHREEPUSHK.NS"
1690,"SHREERAMA","Shree Rama Multi-Tech Limited","SHREERAMA.NS"
1691,"SHRENIK","Shrenik Limited","SHRENIK.NS"
1692,"SHREYANIND","Shreyans Industries Limited","SHREYANIND.NS"
1693,"SHRIPISTON","Shriram Pistons & Rings Limited","SHRIPISTON.NS"
1694,"SHRIRAMFIN","Shriram Finance Limited","SHRIRAMFIN.NS"
1695,"SHRIRAMPPS","Shriram Properties Limited","SHRIRAMPPS.NS"
1696,"SHYAMCENT","Shyam Century Ferrous Limited","SHYAMCENT.NS"
1697,"SHYAMMETL","Shyam Metalics and Energy Limited","SHYAMMETL.NS"
1698,"SHYAMTEL","Shyam Telecom Limited","SHYAMTEL.NS"
1699,"SIEMENS","Siemens Limited","SIEMENS.NS"
1700,"SIGACHI","Sigachi Industries Limited","SIGACHI.NS"
1701,"SIGIND","Signet Industries Limited","SIGIND.NS"
1702,"SIGMA","Sigma Solve Limited","SIGMA.NS"
1703,"SIGNATURE","Signatureglobal (India) Limited","SIGNATURE.NS"
1704,"SIGNPOST","Signpost India Limited","SIGNPOST.NS"
1705,"SIKKO","Sikko Industries Limited","SIKKO.NS"
1706,"SIL","Standard Industries Limited","SIL.NS"
1707,"SILGO","Silgo Retail Limited","SILGO.NS"
1708,"SILINV","SIL Investments Limited","SILINV.NS"
1709,"SILLYMONKS","Silly Monks Entertainment Limited","SILLYMONKS.NS"
1710,"SILVERTUC","Silver Touch Technologies Limited","SILVERTUC.NS"
1711,"SIMBHALS","Simbhaoli Sugars Limited","SIMBHALS.NS"
1712,"SIMPLEXINF","Simplex Infrastructures Limited","SIMPLEXINF.NS"
1713,"SINCLAIR","Sinclairs Hotels Limited","SINCLAIR.NS"
1714,"SINDHUTRAD","Sindhu Trade Links Limited","SINDHUTRAD.NS"
1715,"SINTERCOM","Sintercom India Limited","SINTERCOM.NS"
1716,"SIRCA","Sirca Paints India Limited","SIRCA.NS"
1717,"SIS","SIS LIMITED","SIS.NS"
1718,"SITINET","Siti Networks Limited","SITINET.NS"
1719,"SIYSIL","Siyaram Silk Mills Limited","SIYSIL.NS"
1720,"SJS","S.J.S. Enterprises Limited","SJS.NS"
1721,"SJVN","SJVN Limited","SJVN.NS"
1722,"SKFINDIA","SKF India Limited","SKFINDIA.NS"
1723,"SKIPPER","Skipper Limited","SKIPPER.NS"
1724,"SKMEGGPROD","SKM Egg Products Export (India) Limited","SKMEGGPROD.NS"
1725,"SKYGOLD","SKY GOLD AND DIAMONDS LIMITED","SKYGOLD.NS"
1726,"SMARTLINK","Smartlink Holdings Limited","SMARTLINK.NS"
1727,"SMCGLOBAL","SMC Global Securities Limited","SMCGLOBAL.NS"
1728,"SMLISUZU","SML Isuzu Limited","SMLISUZU.NS"
1729,"SMLT","Sarthak Metals Limited","SMLT.NS"
1730,"SMSLIFE","SMS Lifesciences India Limited","SMSLIFE.NS"
1731,"SMSPHARMA","SMS Pharmaceuticals Limited","SMSPHARMA.NS"
1732,"SNOWMAN","Snowman Logistics Limited","SNOWMAN.NS"
1733,"SOBHA","Sobha Limited","SOBHA.NS"
1734,"SOFTTECH","Softtech Engineers Limited","SOFTTECH.NS"
1735,"SOLARA","Solara Active Pharma Sciences Limited","SOLARA.NS"
1736,"SOLARINDS","Solar Industries India Limited","SOLARINDS.NS"
1737,"SOMANYCERA","Somany Ceramics Limited","SOMANYCERA.NS"
1738,"SOMATEX","Soma Textiles & Industries Limited","SOMATEX.NS"
1739,"SOMICONVEY","Somi Conveyor Beltings Limited","SOMICONVEY.NS"
1740,"SONACOMS","Sona BLW Precision Forgings Limited","SONACOMS.NS"
1741,"SONAMLTD","SONAM LIMITED","SONAMLTD.NS"
1742,"SONATSOFTW","Sonata Software Limited","SONATSOFTW.NS"
1743,"SOTL","Savita Oil Technologies Limited","SOTL.NS"
1744,"SOUTHBANK","The South Indian Bank Limited","SOUTHBANK.NS"
1745,"SOUTHWEST","South West Pinnacle Exploration Limited","SOUTHWEST.NS"
1746,"SPAL","S. P. Apparels Limited","SPAL.NS"
1747,"SPANDANA","Spandana Sphoorty Financial Limited","SPANDANA.NS"
1748,"SPARC","Sun Pharma Advanced Research Company Limited","SPARC.NS"
1749,"SPCENET","Spacenet Enterprises India Limited","SPCENET.NS"
1750,"SPECIALITY","Speciality Restaurants Limited","SPECIALITY.NS"
1751,"SPECTRUM","Spectrum Electrical Industries Limited","SPECTRUM.NS"
1752,"SPENCERS","Spencer's Retail Limited","SPENCERS.NS"
1753,"SPIC","Southern Petrochemicals Industries Corporation  Limited","SPIC.NS"
1754,"SPLIL","SPL Industries Limited","SPLIL.NS"
1755,"SPLPETRO","Supreme Petrochem Limited","SPLPETRO.NS"
1756,"SPMLINFRA","SPML Infra Limited","SPMLINFRA.NS"
1757,"SPORTKING","Sportking India Limited","SPORTKING.NS"
1758,"SRD","Shankar Lal Rampal Dye-Chem Limited","SRD.NS"
1759,"SREEL","Sreeleathers Limited","SREEL.NS"
1760,"SRF","SRF Limited","SRF.NS"
1761,"SRGHFL","SRG Housing Finance Limited","SRGHFL.NS"
1762,"SRHHYPOLTD","Sree Rayalaseema Hi-Strength Hypo Limited","SRHHYPOLTD.NS"
1763,"SRM","SRM Contractors Limited","SRM.NS"
1764,"SRPL","Shree Ram Proteins Limited","SRPL.NS"
1765,"SSDL","Saraswati Saree Depot Limited","SSDL.NS"
1766,"SSWL","Steel Strips Wheels Limited","SSWL.NS"
1767,"STALLION","Stallion India Fluorochemicals Limited","STALLION.NS"
1768,"STANLEY","Stanley Lifestyles Limited","STANLEY.NS"
1769,"STAR","Strides Pharma Science Limited","STAR.NS"
1770,"STARCEMENT","Star Cement Limited","STARCEMENT.NS"
1771,"STARHEALTH","Star Health and Allied Insurance Company Limited","STARHEALTH.NS"
1772,"STARPAPER","Star Paper Mills Limited","STARPAPER.NS"
1773,"STARTECK","Starteck Finance Limited","STARTECK.NS"
1774,"STCINDIA","The State Trading Corporation of India Limited","STCINDIA.NS"
1775,"STEELCAS","Steelcast Limited","STEELCAS.NS"
1776,"STEELCITY","Steel City Securities Limited","STEELCITY.NS"
1777,"STEELXIND","STEEL EXCHANGE INDIA LIMITED","STEELXIND.NS"
1778,"STEL","Stel Holdings Limited","STEL.NS"
1779,"STERTOOLS","Sterling Tools Limited","STERTOOLS.NS"
1780,"STLTECH","Sterlite Technologies Limited","STLTECH.NS"
1781,"STOVEKRAFT","Stove Kraft Limited","STOVEKRAFT.NS"
1782,"STYLAMIND","Stylam Industries Limited","STYLAMIND.NS"
1783,"STYLEBAAZA","Baazar Style Retail Limited","STYLEBAAZA.NS"
1784,"STYRENIX","Styrenix Performance Materials Limited","STYRENIX.NS"
1785,"SUBEXLTD","Subex Limited","SUBEXLTD.NS"
1786,"SUBROS","Subros Limited","SUBROS.NS"
1787,"SUDARSCHEM","Sudarshan Chemical Industries Limited","SUDARSCHEM.NS"
1788,"SUKHJITS","Sukhjit Starch & Chemicals Limited","SUKHJITS.NS"
1789,"SULA","Sula Vineyards Limited","SULA.NS"
1790,"SUMICHEM","Sumitomo Chemical India Limited","SUMICHEM.NS"
1791,"SUMIT","Sumit Woods Limited","SUMIT.NS"
1792,"SUMMITSEC","Summit Securities Limited","SUMMITSEC.NS"
1793,"SUNCLAY","Sundaram Clayton Limited","SUNCLAY.NS"
1794,"SUNDARAM","Sundaram Multi Pap Limited","SUNDARAM.NS"
1795,"SUNDARMFIN","Sundaram Finance Limited","SUNDARMFIN.NS"
1796,"SUNDARMHLD","Sundaram Finance Holdings Limited","SUNDARMHLD.NS"
1797,"SUNDRMBRAK","Sundaram Brake Linings Limited","SUNDRMBRAK.NS"
1798,"SUNDRMFAST","Sundram Fasteners Limited","SUNDRMFAST.NS"
1799,"SUNDROP","Sundrop Brands Limited","SUNDROP.NS"
1800,"SUNFLAG","Sunflag Iron And Steel Company Limited","SUNFLAG.NS"
1801,"SUNPHARMA","Sun Pharmaceutical Industries Limited","SUNPHARMA.NS"
1802,"SUNTECK","Sunteck Realty Limited","SUNTECK.NS"
1803,"SUNTV","Sun TV Network Limited","SUNTV.NS"
1804,"SUPERHOUSE","Superhouse Limited","SUPERHOUSE.NS"
1805,"SUPERSPIN","Super Spinning Mills Limited","SUPERSPIN.NS"
1806,"SUPRAJIT","Suprajit Engineering Limited","SUPRAJIT.NS"
1807,"SUPREME","Supreme Holdings & Hospitality (India) Limited","SUPREME.NS"
1808,"SUPREMEENG","Supreme Engineering Limited","SUPREMEENG.NS"
1809,"SUPREMEIND","Supreme Industries Limited","SUPREMEIND.NS"
1810,"SUPREMEINF","Supreme Infrastructure India Limited","SUPREMEINF.NS"
1811,"SUPRIYA","Supriya Lifescience Limited","SUPRIYA.NS"
1812,"SURAJEST","Suraj Estate Developers Limited","SURAJEST.NS"
1813,"SURAJLTD","Suraj Limited","SURAJLTD.NS"
1814,"SURAKSHA","Suraksha Diagnostic Limited","SURAKSHA.NS"
1815,"SURANASOL","Surana Solar Limited","SURANASOL.NS"
1816,"SURANAT&P","Surana Telecom and Power Limited","SURANAT&P.NS"
1817,"SURYALAXMI","Suryalakshmi Cotton Mills Limited","SURYALAXMI.NS"
1818,"SURYAROSNI","Surya Roshni Limited","SURYAROSNI.NS"
1819,"SURYODAY","Suryoday Small Finance Bank Limited","SURYODAY.NS"
1820,"SUTLEJTEX","Sutlej Textiles and Industries Limited","SUTLEJTEX.NS"
1821,"SUULD","Suumaya Industries Limited","SUULD.NS"
1822,"SUVEN","Suven Life Sciences Limited","SUVEN.NS"
1823,"SUVENPHAR","Suven Pharmaceuticals Limited","SUVENPHAR.NS"
1824,"SUVIDHAA","Suvidhaa Infoserve Limited","SUVIDHAA.NS"
1825,"SUYOG","Suyog Telematics Limited","SUYOG.NS"
1826,"SUZLON","Suzlon Energy Limited","SUZLON.NS"
1827,"SVLL","Shree Vasu Logistics Limited","SVLL.NS"
1828,"SVPGLOB","SVP GLOBAL TEXTILES LIMITED","SVPGLOB.NS"
1829,"SWANENERGY","Swan Energy Limited","SWANENERGY.NS"
1830,"SWARAJENG","Swaraj Engines Limited","SWARAJENG.NS"
1831,"SWELECTES","Swelect Energy Systems Limited","SWELECTES.NS"
1832,"SWIGGY","Swiggy Limited","SWIGGY.NS"
1833,"SWSOLAR","Sterling and Wilson Renewable Energy Limited","SWSOLAR.NS"
1834,"SYMPHONY","Symphony Limited","SYMPHONY.NS"
1835,"SYNCOMF","Syncom Formulations (India) Limited","SYNCOMF.NS"
1836,"SYNGENE","Syngene International Limited","SYNGENE.NS"
1837,"SYRMA","Syrma SGS Technology Limited","SYRMA.NS"
1838,"TAINWALCHM","Tainwala Chemical and Plastic (I) Limited","TAINWALCHM.NS"
1839,"TAJGVK","Taj GVK Hotels & Resorts Limited","TAJGVK.NS"
1840,"TAKE","Take Solutions Limited","TAKE.NS"
1841,"TALBROAUTO","Talbros Automotive Components Limited","TALBROAUTO.NS"
1842,"TANLA","Tanla Platforms Limited","TANLA.NS"
1843,"TARACHAND","Tara Chand InfraLogistic Solutions Limited","TARACHAND.NS"
1844,"TARAPUR","Tarapur Transformers Limited","TARAPUR.NS"
1845,"TARC","TARC Limited","TARC.NS"
1846,"TARIL","Transformers And Rectifiers (India) Limited","TARIL.NS"
1847,"TARMAT","Tarmat Limited","TARMAT.NS"
1848,"TARSONS","Tarsons Products Limited","TARSONS.NS"
1849,"TASTYBITE","Tasty Bite Eatables Limited","TASTYBITE.NS"
1850,"TATACHEM","Tata Chemicals Limited","TATACHEM.NS"
1851,"TATACOMM","Tata Communications Limited","TATACOMM.NS"
1852,"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","TATACONSUM.NS"
1853,"TATAELXSI","Tata Elxsi Limited","TATAELXSI.NS"
1854,"TATAINVEST","Tata Investment Corporation Limited","TATAINVEST.NS"
1855,"TATAMOTORS","Tata Motors Limited","TATAMOTORS.NS"
1856,"TATAPOWER","Tata Power Company Limited","TATAPOWER.NS"
1857,"TATASTEEL","Tata Steel Limited","TATASTEEL.NS"
1858,"TATATECH","Tata Technologies Limited","TATATECH.NS"
1859,"TATVA","Tatva Chintan Pharma Chem Limited","TATVA.NS"
1860,"TBOTEK","TBO Tek Limited","TBOTEK.NS"
1861,"TBZ","Tribhovandas Bhimji Zaveri Limited","TBZ.NS"
1862,"TCI","Transport Corporation of India Limited","TCI.NS"
1863,"TCIEXP","TCI Express Limited","TCIEXP.NS"
1864,"TCIFINANCE","TCI Finance Limited","TCIFINANCE.NS"
1865,"TCPLPACK","TCPL Packaging Limited","TCPLPACK.NS"
1866,"TCS","Tata Consultancy Services Limited","TCS.NS"
1867,"TDPOWERSYS","TD Power Systems Limited","TDPOWERSYS.NS"
1868,"TEAMLEASE","Teamlease Services Limited","TEAMLEASE.NS"
1869,"TECHM","Tech Mahindra Limited","TECHM.NS"
1870,"TECHNOE","Techno Electric & Engineering Company Limited","TECHNOE.NS"
1871,"TEGA","Tega Industries Limited","TEGA.NS"
1872,"TEJASNET","Tejas Networks Limited","TEJASNET.NS"
1873,"TEMBO","Tembo Global Industries Limited","TEMBO.NS"
1874,"TERASOFT","Tera Software Limited","TERASOFT.NS"
1875,"TEXINFRA","Texmaco Infrastructure & Holdings Limited","TEXINFRA.NS"
1876,"TEXMOPIPES","Texmo Pipes and Products Limited","TEXMOPIPES.NS"
1877,"TEXRAIL","Texmaco Rail & Engineering Limited","TEXRAIL.NS"
1878,"TFCILTD","Tourism Finance Corporation of India Limited","TFCILTD.NS"
1879,"TFL","Transwarranty Finance Limited","TFL.NS"
1880,"TGBHOTELS","TGB Banquets And Hotels Limited","TGBHOTELS.NS"
1881,"THANGAMAYL","Thangamayil Jewellery Limited","THANGAMAYL.NS"
1882,"THEINVEST","The Investment Trust Of India Limited","THEINVEST.NS"
1883,"THEJO","Thejo Engineering Limited","THEJO.NS"
1884,"THEMISMED","Themis Medicare Limited","THEMISMED.NS"
1885,"THERMAX","Thermax Limited","THERMAX.NS"
1886,"THOMASCOOK","Thomas Cook  (India)  Limited","THOMASCOOK.NS"
1887,"THOMASCOTT","Thomas Scott (India) Limited","THOMASCOTT.NS"
1888,"THYROCARE","Thyrocare Technologies Limited","THYROCARE.NS"
1889,"TI","Tilaknagar Industries Limited","TI.NS"
1890,"TICL","Twamev Construction and Infrastructure Limited","TICL.NS"
1891,"TIIL","Technocraft Industries (India) Limited","TIIL.NS"
1892,"TIINDIA","Tube Investments of India Limited","TIINDIA.NS"
1893,"TIJARIA","Tijaria Polypipes Limited","TIJARIA.NS"
1894,"TIL","TIL Limited","TIL.NS"
1895,"TIMESGTY","Times Guaranty Limited","TIMESGTY.NS"
1896,"TIMETECHNO","Time Technoplast Limited","TIMETECHNO.NS"
1897,"TIMKEN","Timken India Limited","TIMKEN.NS"
1898,"TINNARUBR","Tinna Rubber and Infrastructure Limited","TINNARUBR.NS"
1899,"TIPSFILMS","Tips Films Limited","TIPSFILMS.NS"
1900,"TIPSMUSIC","Tips Music Limited","TIPSMUSIC.NS"
1901,"TIRUMALCHM","Thirumalai Chemicals Limited","TIRUMALCHM.NS"
1902,"TIRUPATIFL","Tirupati Forge Limited","TIRUPATIFL.NS"
1903,"TITAGARH","TITAGARH RAIL SYSTEMS LIMITED","TITAGARH.NS"
1904,"TITAN","Titan Company Limited","TITAN.NS"
1905,"TMB","Tamilnad Mercantile Bank Limited","TMB.NS"
1906,"TNPETRO","Tamilnadu PetroProducts Limited","TNPETRO.NS"
1907,"TNPL","Tamil Nadu Newsprint & Papers Limited","TNPL.NS"
1908,"TNTELE","Tamilnadu Telecommunication Limited","TNTELE.NS"
1909,"TOKYOPLAST","Tokyo Plast International Limited","TOKYOPLAST.NS"
1910,"TOLINS","Tolins Tyres Limited","TOLINS.NS"
1911,"TORNTPHARM","Torrent Pharmaceuticals Limited","TORNTPHARM.NS"
1912,"TORNTPOWER","Torrent Power Limited","TORNTPOWER.NS"
1913,"TOTAL","Total Transport Systems Limited","TOTAL.NS"
1914,"TOUCHWOOD","Touchwood Entertainment Limited","TOUCHWOOD.NS"
1915,"TPHQ","Teamo Productions HQ Limited","TPHQ.NS"
1916,"TPLPLASTEH","TPL Plastech Limited","TPLPLASTEH.NS"
1917,"TRACXN","Tracxn Technologies Limited","TRACXN.NS"
1918,"TRANSRAILL","Transrail Lighting Limited","TRANSRAILL.NS"
1919,"TRANSWORLD","TRANSWORLD SHIPPING LINES LIMITED","TRANSWORLD.NS"
1920,"TREEHOUSE","Tree House Education & Accessories Limited","TREEHOUSE.NS"
1921,"TREJHARA","TREJHARA SOLUTIONS LIMITED","TREJHARA.NS"
1922,"TREL","Transindia Real Estate Limited","TREL.NS"
1923,"TRENT","Trent Limited","TRENT.NS"
1924,"TRF","TRF Limited","TRF.NS"
1925,"TRIDENT","Trident Limited","TRIDENT.NS"
1926,"TRIGYN","Trigyn Technologies Limited","TRIGYN.NS"
1927,"TRITURBINE","Triveni Turbine Limited","TRITURBINE.NS"
1928,"TRIVENI","Triveni Engineering & Industries Limited","TRIVENI.NS"
1929,"TRU","TruCap Finance Limited","TRU.NS"
1930,"TTKHLTCARE","TTK Healthcare Limited","TTKHLTCARE.NS"
1931,"TTKPRESTIG","TTK Prestige Limited","TTKPRESTIG.NS"
1932,"TTL","T T Limited","TTL.NS"
1933,"TTML","Tata Teleservices (Maharashtra) Limited","TTML.NS"
1934,"TVSELECT","TVS Electronics Limited","TVSELECT.NS"
1935,"TVSHLTD","TVS Holdings Limited","TVSHLTD.NS"
1936,"TVSMOTOR","TVS Motor Company Limited","TVSMOTOR.NS"
1937,"TVSSCS","TVS Supply Chain Solutions Limited","TVSSCS.NS"
1938,"TVSSRICHAK","TVS Srichakra Limited","TVSSRICHAK.NS"
1939,"TVTODAY","TV Today Network Limited","TVTODAY.NS"
1940,"TVVISION","TV Vision Limited","TVVISION.NS"
1941,"UBL","United Breweries Limited","UBL.NS"
1942,"UCAL","UCAL LIMITED","UCAL.NS"
1943,"UCOBANK","UCO Bank","UCOBANK.NS"
1944,"UDAICEMENT","Udaipur Cement Works Limited","UDAICEMENT.NS"
1945,"UDS","Updater Services Limited","UDS.NS"
1946,"UFLEX","UFLEX Limited","UFLEX.NS"
1947,"UFO","UFO Moviez India Limited","UFO.NS"
1948,"UGARSUGAR","The Ugar Sugar Works Limited","UGARSUGAR.NS"
1949,"UGROCAP","Ugro Capital Limited","UGROCAP.NS"
1950,"UJJIVANSFB","Ujjivan Small Finance Bank Limited","UJJIVANSFB.NS"
1951,"ULTRACEMCO","UltraTech Cement Limited","ULTRACEMCO.NS"
1952,"UMAEXPORTS","Uma Exports Limited","UMAEXPORTS.NS"
1953,"UMANGDAIRY","Umang Dairies Limited","UMANGDAIRY.NS"
1954,"UMESLTD","Usha Martin Education & Solutions Limited","UMESLTD.NS"
1955,"UMIYA-MRO","UMIYA BUILDCON LIMITED","UMIYA-MRO.NS"
1956,"UNICHEMLAB","Unichem Laboratories Limited","UNICHEMLAB.NS"
1957,"UNIDT","United Drilling Tools Limited","UNIDT.NS"
1958,"UNIECOM","Unicommerce Esolutions Limited","UNIECOM.NS"
1959,"UNIENTER","Uniphos Enterprises Limited","UNIENTER.NS"
1960,"UNIINFO","Uniinfo Telecom Services Limited","UNIINFO.NS"
1961,"UNIMECH","Unimech Aerospace and Manufacturing Limited","UNIMECH.NS"
1962,"UNIONBANK","Union Bank of India","UNIONBANK.NS"
1963,"UNIPARTS","Uniparts India Limited","UNIPARTS.NS"
1964,"UNITDSPR","United Spirits Limited","UNITDSPR.NS"
1965,"UNITECH","Unitech Limited","UNITECH.NS"
1966,"UNITEDPOLY","United Polyfab Gujarat Limited","UNITEDPOLY.NS"
1967,"UNITEDTEA","The United Nilgiri Tea Estates Company Limited","UNITEDTEA.NS"
1968,"UNIVASTU","Univastu India Limited","UNIVASTU.NS"
1969,"UNIVCABLES","Universal Cables Limited","UNIVCABLES.NS"
1970,"UNIVPHOTO","Universus Photo Imagings Limited","UNIVPHOTO.NS"
1971,"UNOMINDA","UNO Minda Limited","UNOMINDA.NS"
1972,"UPL","UPL Limited","UPL.NS"
1973,"URAVIDEF","Uravi Defence and Technology Limited","URAVIDEF.NS"
1974,"URJA","Urja Global Limited","URJA.NS"
1975,"USHAMART","Usha Martin Limited","USHAMART.NS"
1976,"USK","Udayshivakumar Infra Limited","USK.NS"
1977,"UTIAMC","UTI Asset Management Company Limited","UTIAMC.NS"
1978,"UTKARSHBNK","Utkarsh Small Finance Bank Limited","UTKARSHBNK.NS"
1979,"UTTAMSUGAR","Uttam Sugar Mills Limited","UTTAMSUGAR.NS"
1980,"UYFINCORP","U. Y. Fincorp Limited","UYFINCORP.NS"
1981,"V2RETAIL","V2 Retail Limited","V2RETAIL.NS"
1982,"VADILALIND","Vadilal Industries Limited","VADILALIND.NS"
1983,"VAIBHAVGBL","Vaibhav Global Limited","VAIBHAVGBL.NS"
1984,"VAISHALI","Vaishali Pharma Limited","VAISHALI.NS"
1985,"VAKRANGEE","Vakrangee Limited","VAKRANGEE.NS"
1986,"VALIANTLAB","Valiant Laboratories Limited","VALIANTLAB.NS"
1987,"VALIANTORG","Valiant Organics Limited","VALIANTORG.NS"
1988,"VARDHACRLC","Vardhman Acrylics Limited","VARDHACRLC.NS"
1989,"VARDMNPOLY","Vardhman Polytex Limited","VARDMNPOLY.NS"
1990,"VARROC","Varroc Engineering Limited","VARROC.NS"
1991,"VASCONEQ","Vascon Engineers Limited","VASCONEQ.NS"
1992,"VASWANI","Vaswani Industries Limited","VASWANI.NS"
1993,"VBL","Varun Beverages Limited","VBL.NS"
1994,"VCL","Vaxtex Cotfab Limited","VCL.NS"
1995,"VEDL","Vedanta Limited","VEDL.NS"
1996,"VEEDOL","Veedol Corporation Limited","VEEDOL.NS"
1997,"VENKEYS","Venky's (India) Limited","VENKEYS.NS"
1998,"VENTIVE","Ventive Hospitality Limited","VENTIVE.NS"
1999,"VENUSPIPES","Venus Pipes & Tubes Limited","VENUSPIPES.NS"
2000,"VENUSREM","Venus Remedies Limited","VENUSREM.NS"
2001,"VERANDA","Veranda Learning Solutions Limited","VERANDA.NS"
2002,"VERTOZ","Vertoz Limited","VERTOZ.NS"
